day,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
0,0.974781765275958,4173.115234375,7.08994722366333,0.0,0.0,0.0,24.199735641479492,93.0224838256836,60.30555725097656,22.374338150024414,60.85714340209961,31.842592239379883,26.033069610595703,73.69973754882812,0.0,0.0,0.0
1,0.9712615684359613,4285.4111328125,7.005290985107422,0.0,0.0,0.0,24.071428298950195,94.37433624267578,61.292327880859375,22.157407760620117,61.484127044677734,36.71957778930664,25.95105743408203,74.25,0.0,0.0,0.0
2,0.9697560975605025,4370.9326171875,7.100529193878174,0.0,0.0,0.0,24.559524536132812,93.11640167236328,59.99074172973633,22.030424118041992,61.41005325317383,39.22618865966797,25.937829971313477,74.02777862548828,0.0,0.0,0.0
3,0.9752547307127728,4453.9814453125,6.968254089355469,0.0,0.0,0.0,24.734127044677734,94.64153289794922,61.42460250854492,22.33333396911621,62.5476188659668,42.72618865966797,25.710317611694336,74.588623046875,0.0,0.0,0.0
4,0.9722627737221546,4521.73828125,7.0714287757873535,0.0,0.0,0.0,24.97354507446289,93.59920501708984,60.97751235961914,22.178571701049805,62.50132369995117,43.453704833984375,25.681217193603516,74.20237731933594,0.0,0.0,0.0
5,0.9697560975605025,4583.880859375,7.162698268890381,0.0,0.0,0.0,25.132274627685547,94.51190185546875,61.96428680419922,22.66798973083496,63.599205017089844,44.20634841918945,25.488094329833984,74.6917953491211,0.0,0.0,0.0
6,0.9732620320850883,4655.9033203125,7.347883701324463,0.0,0.0,0.0,25.28174591064453,93.43254089355469,60.96296310424805,22.075397491455078,62.94312286376953,43.921958923339844,25.339946746826172,74.27116394042969,0.0,0.0,0.0
7,0.9707602339176555,4745.58349609375,7.376984119415283,0.0,0.0,0.0,25.547618865966797,95.03174591064453,62.00529098510742,22.234127044677734,64.00926208496094,45.08465576171875,25.089946746826172,74.87830352783203,0.0,0.0,0.0
8,0.993006993006497,4826.537109375,7.502645492553711,0.0,0.0,0.0,25.47222137451172,93.92724609375,61.63888931274414,21.952381134033203,63.912696838378906,44.345237731933594,25.013227462768555,74.70899200439453,0.0,0.0,0.0
9,0.9950149551341002,4580.6044921875,6.605820178985596,0.0,0.0,0.0,24.212963104248047,89.73941802978516,59.02116394042969,20.33465576171875,60.792327880859375,43.649471282958984,23.601852416992188,70.25,0.0,0.0,0.0
10,0.9955112219446407,4745.31201171875,7.054232597351074,0.0,0.0,0.0,24.812170028686523,91.01719665527344,60.32539749145508,20.746030807495117,61.33201217651367,43.93783187866211,23.853174209594727,71.78968048095703,0.0,0.0,0.0
11,0.9975111996012954,4829.81494140625,6.66005277633667,0.0,0.0,0.0,23.734127044677734,90.79894256591797,60.30555725097656,20.374338150024414,61.412696838378906,43.09391403198242,23.22222137451172,70.57804107666016,0.0,0.0,0.0
12,0.9950099800394236,4902.75537109375,6.858465671539307,0.0,0.0,0.0,24.088624954223633,91.12566375732422,60.90608596801758,20.670635223388672,61.55158615112305,42.845237731933594,23.156084060668945,71.0820083618164,0.0,0.0,0.0
13,0.9945082376430382,5007.279296875,6.611111164093018,0.0,0.0,0.0,23.736772537231445,91.52116394042969,61.354496002197266,20.33333396911621,61.82672119140625,42.3716926574707,22.589946746826172,70.61904907226562,0.0,0.0,0.0
14,0.999007936507441,5034.18896484375,6.681216716766357,0.0,0.0,0.0,23.719575881958008,91.28571319580078,61.816139221191406,20.38359832763672,61.824073791503906,41.792327880859375,22.353174209594727,70.40079498291016,0.0,0.0,0.0
15,0.9950149551341002,5138.34912109375,6.584656238555908,0.0,0.0,0.0,23.33465576171875,91.51190185546875,62.179893493652344,20.199735641479492,62.07143020629883,40.841270446777344,21.7261905670166,70.3240737915039,0.0,0.0,0.0
16,0.9879518072284197,5211.1123046875,6.5740742683410645,0.0,0.0,0.0,23.190475463867188,91.36375427246094,62.74867630004883,20.02513313293457,62.32539749145508,40.03042221069336,21.61111068725586,70.25926208496094,0.0,0.0,0.0
17,0.9950099800394236,5316.85205078125,6.457672119140625,0.0,0.0,0.0,23.046297073364258,91.59259033203125,63.1693115234375,19.846561431884766,62.55687713623047,39.40608596801758,21.13624382019043,70.14550018310547,0.0,0.0,0.0
18,0.9985126425379284,5381.443359375,6.472222328186035,0.0,0.0,0.0,22.824073791503906,90.84259033203125,63.1693115234375,19.841270446777344,62.38227462768555,36.985450744628906,20.538360595703125,70.06745910644531,0.0,0.0,0.0
19,0.9965156794420127,5469.8583984375,6.4087300300598145,0.0,0.0,0.0,22.949735641479492,91.24603271484375,63.68650817871094,19.716930389404297,62.77116394042969,37.087303161621094,20.26984214782715,69.8465576171875,0.0,0.0,0.0
20,0.993006993006497,5566.63232421875,6.404761791229248,0.0,0.0,0.0,22.437829971313477,90.60053253173828,63.87963104248047,19.653438568115234,62.395503997802734,35.903438568115234,19.702381134033203,69.89286041259766,0.0,0.0,0.0
21,0.9889669007016103,5640.98681640625,6.358465671539307,0.0,0.0,0.0,22.259260177612305,90.49073791503906,64.13624572753906,19.453702926635742,62.24603271484375,34.2896842956543,19.42195701599121,69.85713958740234,0.0,0.0,0.0
22,0.993006993006497,5706.82958984375,6.263227462768555,0.0,0.0,0.0,21.625661849975586,90.03836059570312,64.21163940429688,19.343915939331055,62.320106506347656,33.2169303894043,19.099206924438477,69.74603271484375,0.0,0.0,0.0
