condition,protein,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
perturb,protein_15,0.9935840986286333,5268.21484375,55.224998474121094,0.0,1.0,0.0,56.17074966430664,67.97750091552734,59.73175048828125,57.181251525878906,64.91549682617188,24.10675048828125,46.89550018310547,61.45500183105469,1.0,0.0,0.0
perturb,protein_16,0.9935840986286333,5221.1630859375,56.377750396728516,0.0,1.0,0.0,58.18000030517578,69.81925201416016,62.7452507019043,57.98775100708008,66.21875,26.214250564575195,48.00749969482422,62.188751220703125,1.0,0.0,0.0
perturb,protein_17,0.9935840986286333,5299.2490234375,63.527000427246094,0.0,1.0,0.0,63.77000045776367,74.42949676513672,66.41649627685547,63.795501708984375,70.97949981689453,26.985000610351562,52.94049835205078,68.29850006103516,2.0,0.0,0.0
perturb,protein_18,0.9935840986286333,5256.7431640625,57.063751220703125,0.0,1.0,0.0,59.71875,72.36675262451172,64.35749816894531,59.56650161743164,68.13349914550781,26.72825050354004,49.79425048828125,63.8177490234375,1.0,0.0,0.0
perturb,protein_19,0.9935840986286333,5235.638671875,54.82350158691406,0.0,1.0,0.0,55.96649932861328,66.98774719238281,60.020748138427734,55.70800018310547,63.83224868774414,23.0,46.064998626708984,60.39474868774414,1.0,0.0,0.0
perturb,protein_20,0.9935840986286333,5202.54052734375,97.0895004272461,0.0,1.0,0.0,98.03125,108.45375061035156,101.12650299072266,97.62625122070312,104.7770004272461,63.0364990234375,88.72750091552734,101.88249969482422,3.0,0.0,0.0
perturb,protein_21,0.9935840986286333,5270.27587890625,71.06324768066406,0.0,1.0,0.0,71.17375183105469,83.76950073242188,76.26924896240234,72.67849731445312,79.3917465209961,35.79024887084961,61.4739990234375,75.75675201416016,2.0,0.0,0.0
perturb,protein_22,0.9935840986286333,5244.529296875,61.321998596191406,0.0,1.0,0.0,62.984249114990234,74.98474884033203,67.2822494506836,62.90774917602539,70.99075317382812,29.0625,53.28675079345703,67.25849914550781,2.0,0.0,0.0
perturb,protein_23,0.9935840986286333,5116.8720703125,54.925498962402344,0.0,1.0,0.0,56.27425003051758,64.08775329589844,57.3962516784668,55.708499908447266,61.26874923706055,24.216999053955078,46.81024932861328,57.53150177001953,1.0,0.0,0.0
perturb,protein_24,0.9935840986286333,5235.82421875,54.89849853515625,0.0,1.0,0.0,57.46675109863281,68.07624816894531,60.668251037597656,56.928749084472656,64.66899871826172,23.72624969482422,46.8802490234375,60.547000885009766,1.0,0.0,0.0
perturb,protein_25,0.9935840986286333,5297.23193359375,59.342750549316406,0.0,1.0,0.0,61.8182487487793,73.57649993896484,65.77050018310547,61.02750015258789,69.57975006103516,28.8435001373291,52.08774948120117,65.90450286865234,1.0,0.0,0.0
perturb,protein_26,0.9935840986286333,5251.81591796875,54.666751861572266,0.0,1.0,0.0,56.04225158691406,67.19674682617188,60.473751068115234,56.66524887084961,62.65475082397461,23.386749267578125,45.837249755859375,60.32550048828125,1.0,0.0,0.0
perturb,protein_27,0.9935840986286333,5259.22216796875,65.68174743652344,0.0,1.0,0.0,62.355751037597656,76.24250030517578,66.4280014038086,65.6937484741211,72.70500183105469,28.450000762939453,53.88399887084961,69.28925323486328,2.0,0.0,0.0
perturb,protein_28,0.9935840986286333,5312.009765625,62.954498291015625,0.0,1.0,0.0,71.08625030517578,81.4697494506836,75.74024963378906,68.37374877929688,79.74400329589844,38.977500915527344,60.7192497253418,74.48650360107422,2.0,0.0,0.0
perturb,protein_29,0.9935840986286333,5242.19384765625,88.48574829101562,0.0,1.0,0.0,90.70800018310547,101.69474792480469,94.8550033569336,90.9124984741211,98.46424865722656,56.908748626708984,80.96375274658203,94.90249633789062,3.0,0.0,0.0
perturb,protein_30,0.9935840986286333,5290.99560546875,74.75575256347656,0.0,1.0,0.0,78.19774627685547,86.99524688720703,82.29724884033203,75.33000183105469,86.17749786376953,39.952999114990234,67.57450103759766,79.97274780273438,3.0,0.0,0.0
perturb,protein_31,0.9935840986286333,5197.9130859375,53.207000732421875,0.0,1.0,0.0,55.0359992980957,64.94200134277344,56.94874954223633,54.59375,61.68075180053711,22.997499465942383,44.720001220703125,58.62699890136719,1.0,0.0,0.0
perturb,protein_32,0.9935840986286333,5215.02978515625,60.92675018310547,0.0,1.0,0.0,62.810001373291016,72.41500091552734,65.8012466430664,61.88100051879883,68.9782485961914,32.355499267578125,53.07749938964844,65.19400024414062,2.0,0.0,0.0
perturb,protein_33,0.9935840986286333,5256.63671875,57.37350082397461,0.0,1.0,0.0,59.05149841308594,70.82575225830078,64.0477523803711,59.2244987487793,66.47550201416016,28.04425048828125,49.734500885009766,63.287750244140625,1.0,0.0,0.0
perturb,protein_34,0.9935840986286333,5250.76220703125,54.853248596191406,0.0,1.0,0.0,55.76374816894531,68.11475372314453,61.470001220703125,56.405250549316406,64.39824676513672,25.254499435424805,46.47024917602539,61.028751373291016,1.0,0.0,0.0
perturb,protein_35,0.9935840986286333,5176.90966796875,53.162498474121094,0.0,1.0,0.0,54.32474899291992,64.90274810791016,57.88325119018555,54.67675018310547,61.2087516784668,22.757749557495117,44.645999908447266,58.39849853515625,1.0,0.0,0.0
perturb,protein_36,0.9935840986286333,5231.51513671875,57.47024917602539,0.0,1.0,0.0,59.03874969482422,72.71299743652344,64.76349639892578,60.025001525878906,67.54924774169922,29.013999938964844,50.77399826049805,63.37350082397461,1.0,0.0,0.0
perturb,protein_37,0.9935840986286333,5269.14892578125,64.80924987792969,0.0,1.0,0.0,67.9177474975586,80.09375,73.76950073242188,67.39524841308594,76.53874969482422,34.299251556396484,57.354251861572266,71.95349884033203,2.0,0.0,0.0
perturb,protein_38,0.9935840986286333,5213.3466796875,65.69349670410156,0.0,1.0,0.0,67.46524810791016,77.71324920654297,71.72799682617188,67.45999908447266,74.06324768066406,36.72724914550781,57.87799835205078,70.99099731445312,2.0,0.0,0.0
perturb,protein_39,0.9935840986286333,5299.75927734375,72.34249877929688,0.0,1.0,0.0,71.04149627685547,82.95600128173828,75.13349914550781,73.44349670410156,79.57424926757812,37.698001861572266,60.153751373291016,76.23899841308594,2.0,0.0,0.0
perturb,protein_40,0.9935840986286333,5232.29150390625,59.85874938964844,0.0,1.0,0.0,60.237998962402344,70.72074890136719,64.27375030517578,60.61125183105469,67.125,27.743249893188477,50.542999267578125,63.982749938964844,1.0,0.0,0.0
