run_id,sample_id,assay,model,replicate,seed,study_ran_for_days,death_occurred_on_day,death_measurement,timecourse_filename,timecourse_relpath,timecourse_file_id,timecourse_url
bfb116e5a9e34b4091ae835196407845,healthy_r0_bfb116e5a9e3,Characterization experiment,healthy,0,1,220,220,,healthy_r0_bfb116e5a9e3_timecourse.csv,replicates/healthy_r0_bfb116e5a9e3_timecourse.csv,917d0b1c1d5c,/api/omics/file?run_id=bfb116e5a9e34b4091ae835196407845&name=replicates/healthy_r0_bfb116e5a9e3_timecourse.csv
bfb116e5a9e34b4091ae835196407845,healthy_r1_bfb116e5a9e3,Characterization experiment,healthy,1,98,220,187,nutrients_death,healthy_r1_bfb116e5a9e3_timecourse.csv,replicates/healthy_r1_bfb116e5a9e3_timecourse.csv,666138e4a270,/api/omics/file?run_id=bfb116e5a9e34b4091ae835196407845&name=replicates/healthy_r1_bfb116e5a9e3_timecourse.csv
bfb116e5a9e34b4091ae835196407845,healthy_r2_bfb116e5a9e3,Characterization experiment,healthy,2,195,220,220,,healthy_r2_bfb116e5a9e3_timecourse.csv,replicates/healthy_r2_bfb116e5a9e3_timecourse.csv,10f8b24de93a,/api/omics/file?run_id=bfb116e5a9e34b4091ae835196407845&name=replicates/healthy_r2_bfb116e5a9e3_timecourse.csv
bfb116e5a9e34b4091ae835196407845,healthy_r3_bfb116e5a9e3,Characterization experiment,healthy,3,292,220,220,,healthy_r3_bfb116e5a9e3_timecourse.csv,replicates/healthy_r3_bfb116e5a9e3_timecourse.csv,de31ca1efd51,/api/omics/file?run_id=bfb116e5a9e34b4091ae835196407845&name=replicates/healthy_r3_bfb116e5a9e3_timecourse.csv
bfb116e5a9e34b4091ae835196407845,healthy_r4_bfb116e5a9e3,Characterization experiment,healthy,4,389,220,220,,healthy_r4_bfb116e5a9e3_timecourse.csv,replicates/healthy_r4_bfb116e5a9e3_timecourse.csv,b155ee22c2f3,/api/omics/file?run_id=bfb116e5a9e34b4091ae835196407845&name=replicates/healthy_r4_bfb116e5a9e3_timecourse.csv
bfb116e5a9e34b4091ae835196407845,healthy_r5_bfb116e5a9e3,Characterization experiment,healthy,5,486,220,220,,healthy_r5_bfb116e5a9e3_timecourse.csv,replicates/healthy_r5_bfb116e5a9e3_timecourse.csv,747ab3468202,/api/omics/file?run_id=bfb116e5a9e34b4091ae835196407845&name=replicates/healthy_r5_bfb116e5a9e3_timecourse.csv
