day,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
0,0.9734171097143676,4173.10693359375,7.108465671539307,0.0,0.0,0.0,24.216930389404297,93.03439331054688,60.2976188659668,22.402116775512695,60.8306884765625,31.8306884765625,26.066137313842773,73.70899200439453,0.0,0.0,0.0
1,0.968369829683227,4290.77001953125,7.0740742683410645,0.0,0.0,0.0,24.22354507446289,94.69444274902344,62.20502471923828,22.264551162719727,61.64021301269531,37.08597946166992,26.035715103149414,74.4933853149414,0.0,0.0,0.0
2,0.9662261380318325,4375.99462890625,6.986772537231445,0.0,0.0,0.0,24.564815521240234,93.50529479980469,61.06745910644531,21.97089958190918,61.50529098510742,39.346561431884766,26.046297073364258,74.22618865966797,0.0,0.0,0.0
3,0.9752547307127728,4457.11767578125,7.062169075012207,0.0,0.0,0.0,24.899471282958984,95.02909851074219,62.72618865966797,22.005290985107422,62.55687713623047,43.068782806396484,25.80555534362793,75.0013198852539,0.0,0.0,0.0
4,0.9747327502424807,4537.0263671875,6.964285850524902,0.0,0.0,0.0,25.160053253173828,93.38888549804688,61.64682388305664,21.570106506347656,62.324073791503906,44.37434005737305,25.63756561279297,74.46428680419922,0.0,0.0,0.0
5,0.9687194525899469,4609.8544921875,7.185184955596924,0.0,0.0,0.0,25.324073791503906,95.06745910644531,62.82672119140625,21.791006088256836,63.493385314941406,46.72089767456055,25.605819702148438,74.0806884765625,0.0,0.0,0.0
6,0.969223253541295,4707.373046875,7.265872955322266,0.0,0.0,0.0,25.44576644897461,93.58597564697266,61.37963104248047,21.190475463867188,62.97089767456055,47.62963104248047,25.2261905670166,73.71163940429688,0.0,0.0,0.0
7,0.9732360097318865,4782.90478515625,7.359788417816162,0.0,0.0,0.0,25.77248764038086,94.42460632324219,61.61640167236328,21.092592239379883,63.64153289794922,47.349205017089844,24.962963104248047,73.48148345947266,0.0,0.0,0.0
8,0.9945246391234472,4846.873046875,7.38095235824585,0.0,0.0,0.0,26.10846519470215,92.85846710205078,60.57936477661133,20.632274627685547,63.264549255371094,47.80820083618164,24.816137313842773,72.87433624267578,0.0,0.0,0.0
9,0.996522603079485,4594.20751953125,6.626984119415283,0.0,0.0,0.0,24.80290985107422,90.01851654052734,59.395503997802734,19.264551162719727,60.55820083618164,47.849205017089844,23.597883224487305,70.67327880859375,0.0,0.0,0.0
10,0.9935032483753156,4751.65625,6.894179821014404,0.0,0.0,0.0,25.2261905670166,90.63624572753906,59.854496002197266,19.767196655273438,60.66402053833008,45.61640167236328,23.404762268066406,71.39153289794922,0.0,0.0,0.0
11,0.9940059940054975,4809.5302734375,6.820106029510498,0.0,0.0,0.0,24.19444465637207,89.2724838256836,57.02777862548828,19.1455020904541,60.43783187866211,44.066139221191406,22.846561431884766,69.48015594482422,0.0,0.0,0.0
12,0.9940059940054975,4890.7607421875,6.695767402648926,0.0,0.0,0.0,24.81084632873535,89.63624572753906,59.55555725097656,19.433862686157227,60.560848236083984,43.25132369995117,22.620370864868164,70.29232788085938,0.0,0.0,0.0
13,0.9970119521907386,4885.89697265625,6.747354507446289,0.0,0.0,0.0,24.379629135131836,89.61243438720703,58.376983642578125,19.0,60.810848236083984,42.465606689453125,22.097883224487305,68.98280334472656,0.0,0.0,0.0
14,0.9995037220838712,4984.0966796875,6.768518447875977,0.0,0.0,0.0,24.530424118041992,89.61904907226562,59.578041076660156,19.039682388305664,60.82936477661133,41.7830696105957,21.908729553222656,69.43254089355469,0.0,0.0,0.0
15,0.9945082376430382,5054.4921875,6.726190567016602,0.0,0.0,0.0,24.271163940429688,89.73412322998047,59.69179916381836,18.91666603088379,61.0396842956543,40.97354507446289,21.4431209564209,69.14946746826172,0.0,0.0,0.0
16,0.9909819639273593,5138.962890625,6.640211582183838,0.0,0.0,0.0,24.297618865966797,89.78571319580078,60.488094329833984,18.931217193603516,61.18650817871094,40.1283073425293,21.206348419189453,69.34259033203125,0.0,0.0,0.0
17,0.9935032483753156,5236.8916015625,6.835978984832764,0.0,0.0,0.0,24.175926208496094,89.89946746826172,60.80026626586914,18.764551162719727,61.55555725097656,39.12565994262695,20.740739822387695,69.14814758300781,0.0,0.0,0.0
18,0.9985082048727009,5324.58984375,6.63095235824585,0.0,0.0,0.0,24.037036895751953,89.97354125976562,61.485450744628906,18.785715103149414,61.818782806396484,38.179893493652344,20.429893493652344,69.23280334472656,0.0,0.0,0.0
19,0.9975111996012954,5418.49072265625,6.693121910095215,0.0,0.0,0.0,23.652116775512695,90.07275390625,61.91798782348633,18.678571701049805,61.873016357421875,37.243385314941406,19.928571701049805,68.97222137451172,0.0,0.0,0.0
20,0.9929999999995035,5516.8056640625,6.597883701324463,0.0,0.0,0.0,23.58465576171875,90.1706314086914,62.235450744628906,18.60846519470215,62.02645492553711,36.01719665527344,19.624338150024414,69.05290985107422,0.0,0.0,0.0
21,0.9945082376430382,5573.24072265625,6.705026626586914,0.0,0.0,0.0,23.55820083618164,88.78704071044922,60.511905670166016,18.452381134033203,62.066139221191406,32.595237731933594,19.13624382019043,68.18915557861328,0.0,0.0,0.0
22,0.9990059642142152,5613.76708984375,6.6137566566467285,0.0,0.0,0.0,23.30555534362793,89.09788513183594,60.1283073425293,18.285715103149414,62.126983642578125,32.76719665527344,18.847883224487305,67.47222137451172,0.0,0.0,0.0
23,0.9929999999995035,5680.49462890625,6.8412699699401855,0.0,0.0,0.0,23.24735450744629,88.63227844238281,59.177249908447266,18.160053253173828,61.9603157043457,30.962963104248047,18.501323699951172,67.11640167236328,0.0,0.0,0.0
24,0.990476190475694,5728.92724609375,6.8412699699401855,0.0,0.0,0.0,23.02645492553711,88.78571319580078,59.752647399902344,18.042327880859375,62.27116394042969,30.318782806396484,18.2261905670166,66.98809814453125,0.0,0.0,0.0
25,0.9999999999995035,5766.2158203125,6.813492298126221,0.0,0.0,0.0,22.902116775512695,87.67857360839844,59.10978698730469,17.8955020904541,62.41005325317383,29.02248764038086,17.88888931274414,66.11508178710938,0.0,0.0,0.0
26,0.9985082048727009,5828.1416015625,6.711640357971191,0.0,0.0,0.0,22.33333396911621,88.55952453613281,59.63888931274414,17.88359832763672,62.32936477661133,28.29894256591797,17.546297073364258,66.4986801147461,0.0,0.0,0.0
27,0.9919919919914955,5901.2978515625,6.849206447601318,0.0,0.0,0.0,22.289682388305664,87.02513122558594,59.14285659790039,17.824073791503906,62.1283073425293,26.710317611694336,16.83201026916504,66.52777862548828,0.0,0.0,0.0
28,0.9955112219446407,5934.16259765625,6.780423164367676,0.0,0.0,0.0,21.743385314941406,87.30687713623047,59.15608596801758,17.731481552124023,62.24074172973633,26.0238094329834,16.599206924438477,66.26851654052734,0.0,0.0,0.0
29,0.9924962481235655,5998.5068359375,6.912698268890381,0.0,0.0,0.0,21.596561431884766,87.05422973632812,59.01322937011719,17.784391403198242,62.376983642578125,24.85714340209961,16.402116775512695,66.45502471923828,0.0,0.0,0.0
30,0.9995032290109293,6007.0859375,6.640211582183838,0.0,0.0,0.0,21.399471282958984,86.53836059570312,58.29497528076172,17.490739822387695,62.150794982910156,24.119047164916992,15.977513313293457,65.74470520019531,0.0,0.0,0.0
31,0.9980099502482597,6030.67724609375,6.600529193878174,0.0,0.0,0.0,21.070106506347656,86.61508178710938,57.404762268066406,17.324073791503906,62.51322937011719,23.36640167236328,15.683862686157227,65.79497528076172,0.0,0.0,0.0
32,0.9919919919914955,6062.9140625,6.597883701324463,0.0,0.0,0.0,20.771163940429688,85.4854507446289,56.903438568115234,17.27513313293457,62.14814758300781,21.630952835083008,15.126984596252441,65.6759262084961,0.0,0.0,0.0
33,0.9950099800394236,6100.3837890625,6.542327880859375,0.0,0.0,0.0,20.52513313293457,85.68650817871094,56.26322937011719,17.0806884765625,62.30555725097656,21.42195701599121,14.816137313842773,65.32275390625,0.0,0.0,0.0
34,0.9965363681340937,6169.72509765625,6.507936477661133,0.0,0.0,0.0,20.703702926635742,85.31481170654297,55.22089767456055,16.85978889465332,62.4193115234375,20.317461013793945,14.568782806396484,64.54629516601562,0.0,0.0,0.0
35,0.9950445986119946,6289.07958984375,6.57539701461792,0.0,0.0,0.0,20.380952835083008,85.32275390625,55.592594146728516,16.879629135131836,62.49074172973633,19.501323699951172,14.289682388305664,65.47618865966797,0.0,0.0,0.0
36,0.9920318725094661,6336.57666015625,6.695767402648926,0.0,0.0,0.0,20.181217193603516,85.2566146850586,53.82539749145508,16.849206924438477,62.671958923339844,18.91798973083496,14.169312477111816,64.69841003417969,0.0,0.0,0.0
37,0.9895052473758174,6373.75244140625,6.652116298675537,0.0,0.0,0.0,19.869047164916992,85.12036895751953,53.903438568115234,16.794973373413086,62.784393310546875,18.27777862548828,13.759259223937988,65.12169647216797,0.0,0.0,0.0
38,0.9955290611023371,6426.47998046875,6.719576835632324,0.0,0.0,0.0,19.537036895751953,84.55952453613281,52.235450744628906,16.708993911743164,62.411376953125,17.464284896850586,13.387566566467285,64.37698364257812,0.0,0.0,0.0
39,0.9975235264977724,6472.61376953125,6.673280239105225,0.0,0.0,0.0,19.36375617980957,84.47222137451172,52.0806884765625,16.518518447875977,62.511905670166016,17.134920120239258,13.075396537780762,64.86640167236328,0.0,0.0,0.0
40,0.9920318725094661,6507.712890625,6.785714149475098,0.0,0.0,0.0,19.347883224487305,84.23280334472656,51.02116394042969,16.486772537231445,62.57539749145508,16.33333396911621,12.826719284057617,64.22090148925781,0.0,0.0,0.0
41,0.9920239282148594,6553.35302734375,6.940476417541504,0.0,0.0,0.0,18.843915939331055,83.58333587646484,50.66402053833008,16.345237731933594,62.506614685058594,15.73544979095459,12.54365062713623,64.55952453613281,0.0,0.0,0.0
42,0.9960435212655806,6617.85986328125,6.853174686431885,0.0,0.0,0.0,18.835979461669922,83.5873031616211,49.92856979370117,16.232803344726562,62.72222137451172,15.23544979095459,12.280423164367676,64.46428680419922,0.0,0.0,0.0
43,0.9965329370970795,6646.9521484375,6.940476417541504,0.0,0.0,0.0,18.507936477661133,82.44444274902344,48.44709014892578,16.10978889465332,62.34788513183594,14.431217193603516,12.015872955322266,64.26851654052734,0.0,0.0,0.0
44,0.9879879879874935,6697.9443359375,6.753968238830566,0.0,0.0,0.0,18.174602508544922,82.16402435302734,47.63492202758789,15.964285850524902,62.252647399902344,13.687830924987793,11.515872955322266,64.23677062988281,0.0,0.0,0.0
45,0.9980119284289274,6713.58984375,6.642857074737549,0.0,0.0,0.0,18.003969192504883,81.32539367675781,46.72222137451172,15.77645492553711,62.260581970214844,13.240740776062012,11.283068656921387,64.05290985107422,0.0,0.0,0.0
46,0.9965363681340937,6698.12451171875,6.522486686706543,0.0,0.0,0.0,17.785715103149414,81.05687713623047,45.78703689575195,15.57010555267334,62.39814758300781,12.55820083618164,10.955026626586914,63.85581970214844,0.0,0.0,0.0
47,0.9905425584863163,6782.60986328125,6.4986772537231445,0.0,0.0,0.0,17.572751998901367,80.30952453613281,45.10317611694336,15.493386268615723,62.2976188659668,12.183862686157227,10.699735641479492,64.12963104248047,0.0,0.0,0.0
48,0.9885057471259427,6826.04248046875,6.489418029785156,0.0,0.0,0.0,17.4431209564209,80.10581970214844,44.12036895751953,15.407407760620117,62.126983642578125,11.690476417541504,10.406085014343262,63.92327880859375,0.0,0.0,0.0
49,0.988988988988494,6863.36376953125,6.548941612243652,0.0,0.0,0.0,17.208993911743164,79.45767211914062,43.314815521240234,15.2619047164917,62.12565994262695,11.230158805847168,10.120369911193848,64.1031723022461,0.0,0.0,0.0
50,0.9955246146190972,6880.75927734375,6.404761791229248,0.0,0.0,0.0,16.780424118041992,78.89814758300781,42.349205017089844,15.080687522888184,61.81349182128906,10.727513313293457,9.83465576171875,63.743385314941406,0.0,0.0,0.0
51,0.9945137157102272,6929.26318359375,6.398148059844971,0.0,0.0,0.0,16.465608596801758,78.61111450195312,41.81216812133789,14.984127044677734,61.927249908447266,10.407407760620117,9.605819702148438,63.850528717041016,0.0,0.0,0.0
52,0.9925037481254411,6956.962890625,6.268518447875977,0.0,0.0,0.0,16.429893493652344,77.8082046508789,40.822750091552734,15.04365062713623,61.654762268066406,9.883598327636719,9.353174209594727,63.828041076660156,0.0,0.0,0.0
53,0.9985096870337812,6992.81494140625,6.310846328735352,0.0,0.0,0.0,16.007936477661133,77.61375427246094,40.18783187866211,14.794973373413086,61.649471282958984,9.391534805297852,9.093914985656738,63.64153289794922,0.0,0.0,0.0
54,0.9945137157102272,7037.75390625,6.226190567016602,0.0,0.0,0.0,15.939153671264648,77.20635223388672,39.23280334472656,14.67989444732666,61.42460250854492,9.134921073913574,8.904762268066406,63.68254089355469,0.0,0.0,0.0
55,0.9940119760474082,7061.99609375,6.19444465637207,0.0,0.0,0.0,15.962963104248047,76.88888549804688,38.63492202758789,14.55555534362793,61.4193115234375,8.923280715942383,8.620369911193848,63.5476188659668,0.0,0.0,0.0
56,0.9950149551341002,7048.58056640625,6.227513313293457,0.0,0.0,0.0,15.66534423828125,76.35978698730469,37.78703689575195,14.376984596252441,61.215606689453125,8.48544979095459,8.496031761169434,63.24867630004883,0.0,0.0,0.0
57,0.9924962481235655,7072.3994140625,6.189153671264648,0.0,0.0,0.0,15.583333015441895,75.94709014892578,37.179893493652344,14.203703880310059,61.19973373413086,8.256613731384277,8.263227462768555,63.08597946166992,0.0,0.0,0.0
58,0.9935032483753156,6983.39794921875,6.1335978507995605,0.0,0.0,0.0,15.417989730834961,75.43915557861328,36.32143020629883,14.002645492553711,60.993385314941406,7.976190567016602,8.115078926086426,62.75,0.0,0.0,0.0
59,0.9950099800394236,7059.6416015625,6.207672119140625,0.0,0.0,0.0,15.23544979095459,75.11640167236328,35.67327880859375,13.874338150024414,61.10581970214844,7.718254089355469,7.887566089630127,62.91798782348633,0.0,0.0,0.0
60,0.9935032483753156,7060.56103515625,6.126984119415283,0.0,0.0,0.0,15.050264358520508,74.75264739990234,35.00132369995117,13.747354507446289,60.907405853271484,7.322751522064209,7.772486686706543,62.82143020629883,0.0,0.0,0.0
61,0.9935032483753156,7100.53173828125,6.088624477386475,0.0,0.0,0.0,14.84920597076416,74.35185241699219,34.3862419128418,13.563491821289062,60.92327880859375,7.105820178985596,7.4589948654174805,62.707672119140625,0.0,0.0,0.0
62,0.9935032483753156,7124.43505859375,5.903439044952393,0.0,0.0,0.0,14.301587104797363,73.99603271484375,33.679893493652344,13.387566566467285,60.64021301269531,6.917989253997803,7.314815044403076,62.685184478759766,0.0,0.0,0.0
63,0.9950099800394236,7134.29248046875,5.965608596801758,0.0,0.0,0.0,14.100528717041016,73.45237731933594,33.19047546386719,13.197090148925781,60.510581970214844,6.628306865692139,7.140211582183838,62.46428680419922,0.0,0.0,0.0
64,0.9985082048727009,7200.7841796875,5.867724895477295,0.0,0.0,0.0,14.369047164916992,73.21428680419922,32.564815521240234,13.033068656921387,60.05687713623047,6.4259257316589355,7.056878089904785,62.53571319580078,0.0,0.0,0.0
65,0.9965122072740425,7209.4296875,5.919312000274658,0.0,0.0,0.0,13.961640357971191,72.63359832763672,31.994709014892578,12.896825790405273,59.91798782348633,6.210317611694336,6.898148059844971,62.33201217651367,0.0,0.0,0.0
66,0.9940059940054975,7257.54248046875,5.842592716217041,0.0,0.0,0.0,14.066137313842773,72.27777862548828,31.457672119140625,12.670635223388672,59.57672119140625,6.039682388305664,6.746031761169434,62.412696838378906,0.0,0.0,0.0
67,0.9965122072740425,7266.58056640625,5.853174686431885,0.0,0.0,0.0,13.697090148925781,71.74470520019531,30.809524536132812,12.445767402648926,59.24867630004883,5.855820178985596,6.599206447601318,62.19047546386719,0.0,0.0,0.0
