day,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
0,0.974781765275958,4173.1337890625,7.088624477386475,0.0,0.0,0.0,24.202381134033203,93.02381134033203,60.30158615112305,22.367725372314453,60.8637580871582,31.845237731933594,26.042327880859375,73.70899200439453,0.0,0.0,0.0
1,0.9712615684359613,4285.421875,7.006613731384277,0.0,0.0,0.0,24.074073791503906,94.40608215332031,61.24867630004883,22.154762268066406,61.46957778930664,36.70634841918945,25.94841194152832,74.23677062988281,0.0,0.0,0.0
2,0.9697560975605025,4371.0517578125,7.107142925262451,0.0,0.0,0.0,24.55820083618164,93.26322937011719,60.006614685058594,22.007936477661133,61.41534423828125,39.23677062988281,25.927248001098633,74.02116394042969,0.0,0.0,0.0
3,0.9747572815529248,4454.18408203125,6.968254089355469,0.0,0.0,0.0,24.738094329833984,94.63756561279297,61.44047546386719,22.355819702148438,62.53571319580078,42.74470901489258,25.703702926635742,74.5806884765625,0.0,0.0,0.0
4,0.9727626459139238,4521.46435546875,7.033068656921387,0.0,0.0,0.0,24.960317611694336,93.69577026367188,60.80423355102539,22.08465576171875,62.4603157043457,43.439151763916016,25.64285659790039,74.07010650634766,0.0,0.0,0.0
5,0.9702584105309751,4582.77783203125,7.10449743270874,0.0,0.0,0.0,25.126983642578125,94.88491821289062,61.626983642578125,22.75,63.79497528076172,44.19576644897461,25.488094329833984,74.64286041259766,0.0,0.0,0.0
6,0.9727626459139238,4668.60986328125,7.062169075012207,0.0,0.0,0.0,25.26984214782715,94.39550018310547,60.55026626586914,21.957672119140625,63.369049072265625,43.93650817871094,25.425926208496094,74.27777862548828,0.0,0.0,0.0
7,0.9717624147999164,4753.28564453125,7.260581970214844,0.0,0.0,0.0,25.521163940429688,95.43782806396484,61.765872955322266,22.22486686706543,64.51984405517578,45.18783187866211,25.115079879760742,74.98148345947266,0.0,0.0,0.0
8,0.9925037481254411,4829.83056640625,7.247354507446289,0.0,0.0,0.0,25.410053253173828,94.80555725097656,61.284393310546875,21.957672119140625,64.2486801147461,44.39682388305664,25.120370864868164,74.78174591064453,0.0,0.0,0.0
9,0.9950149551341002,4564.50146484375,6.437830924987793,0.0,0.0,0.0,24.123016357421875,89.83333587646484,58.269840240478516,20.06084632873535,60.94312286376953,43.75529098510742,23.600528717041016,69.76851654052734,0.0,0.0,0.0
10,0.9999999999995035,4740.59375,6.851851940155029,0.0,0.0,0.0,24.69576644897461,91.7724838256836,59.816139221191406,20.767196655273438,61.7896842956543,43.9589958190918,23.91269874572754,71.68782806396484,0.0,0.0,0.0
11,0.9935032483753156,4823.7021484375,6.695767402648926,0.0,0.0,0.0,23.661375045776367,91.2275161743164,59.77777862548828,20.428571701049805,61.69841384887695,43.16798782348633,23.28174591064453,70.76190185546875,0.0,0.0,0.0
12,0.9894631209227348,4900.21826171875,6.849206447601318,0.0,0.0,0.0,24.030424118041992,91.5079345703125,60.5476188659668,20.566137313842773,61.838623046875,42.88756561279297,23.28174591064453,71.23015594482422,0.0,0.0,0.0
13,0.9999999999995035,4974.0556640625,6.691799163818359,0.0,0.0,0.0,23.75,91.72222137451172,61.03571319580078,20.253969192504883,62.019840240478516,42.4669303894043,22.706348419189453,70.7513198852539,0.0,0.0,0.0
14,0.9985126425379284,5066.9775390625,6.681216716766357,0.0,0.0,0.0,23.617725372314453,91.60846710205078,61.79497528076172,20.33730125427246,62.091270446777344,41.94179916381836,22.603174209594727,71.0013198852539,0.0,0.0,0.0
15,0.9925037481254411,5120.4482421875,6.767195701599121,0.0,0.0,0.0,23.543651580810547,91.7566146850586,62.376983642578125,20.231481552124023,62.33201217651367,41.153438568115234,22.11375617980957,70.25264739990234,0.0,0.0,0.0
16,0.9935097353964086,5217.44580078125,6.669312000274658,0.0,0.0,0.0,23.47354507446289,91.93254089355469,63.161376953125,20.178571701049805,62.738094329833984,40.689151763916016,22.05158805847168,70.51719665527344,0.0,0.0,0.0
17,0.9970119521907386,5301.85205078125,6.699735641479492,0.0,0.0,0.0,23.45105743408203,92.10846710205078,63.7896842956543,20.177248001098633,63.015872955322266,39.957672119140625,21.630952835083008,70.30687713623047,0.0,0.0,0.0
18,0.9990059642142152,5375.10595703125,6.654761791229248,0.0,0.0,0.0,23.318782806396484,91.72883605957031,64.05158996582031,19.869047164916992,63.088623046875,39.243385314941406,21.21825408935547,70.04629516601562,0.0,0.0,0.0
19,0.9990059642142152,5462.8876953125,6.716931343078613,0.0,0.0,0.0,23.3955020904541,91.90079498291016,64.19312286376953,20.19841194152832,63.158729553222656,38.44444274902344,21.208993911743164,69.88491821289062,0.0,0.0,0.0
20,0.991487230845773,5536.6865234375,6.9563493728637695,0.0,0.0,0.0,23.267196655273438,90.70105743408203,64.53306579589844,19.91798973083496,62.683860778808594,36.578041076660156,20.22354507446289,69.95635223388672,0.0,0.0,0.0
21,0.9995037220838712,5611.52392578125,6.777777671813965,0.0,0.0,0.0,23.120370864868164,91.01058197021484,64.79762268066406,19.97751235961914,63.175926208496094,36.48677062988281,20.370370864868164,69.62169647216797,0.0,0.0,0.0
22,0.9975136747881663,5690.03955078125,6.772486686706543,0.0,0.0,0.0,22.656084060668945,91.00529479980469,65.17857360839844,19.814815521240234,63.074073791503906,35.05290985107422,19.85978889465332,69.97090148925781,0.0,0.0,0.0
23,0.9950149551341002,5744.0,6.903439044952393,0.0,0.0,0.0,22.650793075561523,90.9338607788086,65.5079345703125,19.825397491455078,63.43254089355469,34.55687713623047,19.787036895751953,69.89814758300781,0.0,0.0,0.0
24,0.9882237487728223,5830.64306640625,6.756613731384277,0.0,0.0,0.0,21.74735450744629,90.71957397460938,65.5066146850586,19.539682388305664,63.71957778930664,33.58333206176758,19.373016357421875,69.56349182128906,0.0,0.0,0.0
25,0.9896805896801033,6011.66796875,6.92460298538208,0.0,0.0,0.0,21.9193115234375,91.2724838256836,65.97354125976562,19.784391403198242,64.50396728515625,32.933860778808594,19.27513313293457,70.46295928955078,0.0,0.0,0.0
26,0.9861660079046511,6094.74462890625,6.85449743270874,0.0,0.0,0.0,21.853174209594727,91.14946746826172,66.0793685913086,19.58201026916504,64.68782806396484,32.130950927734375,18.8955020904541,70.06217193603516,0.0,0.0,0.0
27,0.9738878143128753,6039.19580078125,6.6587300300598145,0.0,0.0,0.0,21.2738094329834,90.9986801147461,65.87036895751953,19.28174591064453,64.93650817871094,31.22089958190918,18.656084060668945,69.06878662109375,0.0,0.0,0.0
28,0.9748305905125969,6215.26171875,6.873015880584717,0.0,0.0,0.0,21.0,92.03439331054688,66.46295928955078,19.399471282958984,65.1626968383789,30.36243438720703,18.117725372314453,70.44047546386719,0.0,0.0,0.0
29,0.9455399061028424,6188.61376953125,6.649470806121826,1.0,0.0,0.0,18.355819702148438,91.11772155761719,65.51587677001953,19.27777862548828,64.37036895751953,29.33465576171875,18.050264358520508,68.67989349365234,0.0,0.0,0.0
30,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,
