day,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
0,0.974781765275958,4173.208984375,7.0912699699401855,0.0,0.0,0.0,24.19709014892578,93.0224838256836,60.292327880859375,22.36640167236328,60.86507797241211,31.846561431884766,26.039682388305664,73.71560668945312,0.0,0.0,0.0
1,0.9712615684359613,4285.7568359375,7.003968238830566,0.0,0.0,0.0,24.074073791503906,94.42460632324219,61.238094329833984,22.22089958190918,61.44973373413086,36.72354507446289,25.962963104248047,74.23412322998047,0.0,0.0,0.0
2,0.9702584105309751,4371.24853515625,7.117724895477295,0.0,0.0,0.0,24.55555534362793,93.15211486816406,60.010581970214844,22.13359832763672,61.39153289794922,39.211639404296875,25.933862686157227,74.03306579589844,0.0,0.0,0.0
3,0.9747572815529248,4454.26708984375,7.003968238830566,0.0,0.0,0.0,24.746030807495117,94.77909851074219,61.40608596801758,22.485448837280273,62.492061614990234,42.72354507446289,25.734127044677734,74.5873031616211,0.0,0.0,0.0
4,0.9722627737221546,4522.08056640625,7.023809432983398,0.0,0.0,0.0,24.97486686706543,93.6917953491211,60.94973373413086,22.22089958190918,62.43650817871094,43.45502471923828,25.706348419189453,74.21031951904297,0.0,0.0,0.0
5,0.9697560975605025,4583.32421875,7.1164021492004395,0.0,0.0,0.0,25.13756561279297,94.67724609375,61.94179916381836,22.420635223388672,63.5330696105957,44.17856979370117,25.513227462768555,74.70635223388672,0.0,0.0,0.0
6,0.9722627737221546,4650.50244140625,7.205026626586914,0.0,0.0,0.0,25.27248764038086,93.48941802978516,61.068782806396484,22.042327880859375,62.97751235961914,43.89682388305664,25.367725372314453,74.23677062988281,0.0,0.0,0.0
7,0.9702584105309751,4739.4248046875,7.432539463043213,0.0,0.0,0.0,25.48015785217285,95.12963104248047,62.35317611694336,22.14153480529785,64.09259033203125,44.97618865966797,25.124338150024414,75.00264739990234,0.0,0.0,0.0
8,0.990990990990495,4819.62548828125,7.503968238830566,0.0,0.0,0.0,25.367725372314453,94.14814758300781,61.87565994262695,21.932538986206055,63.94312286376953,44.28042221069336,25.08333396911621,74.75926208496094,0.0,0.0,0.0
9,0.9945137157102272,4557.0556640625,6.542327880859375,0.0,0.0,0.0,24.095237731933594,89.6679916381836,58.80952453613281,20.19709014892578,60.591270446777344,43.58465576171875,23.55158805847168,70.088623046875,0.0,0.0,0.0
10,0.9995032290109293,4733.22216796875,6.94444465637207,0.0,0.0,0.0,24.687829971313477,91.06084442138672,60.4669303894043,21.059524536132812,61.30423355102539,43.86772537231445,23.83730125427246,71.93254089355469,0.0,0.0,0.0
11,0.9909819639273593,4802.43408203125,6.6785712242126465,0.0,0.0,0.0,23.63756561279297,91.08597564697266,60.19312286376953,20.535715103149414,61.37036895751953,43.01322937011719,23.173280715942383,70.57010650634766,0.0,0.0,0.0
12,0.9945082376430382,4883.68798828125,6.794973373413086,0.0,0.0,0.0,24.018518447875977,90.95237731933594,61.0396842956543,20.764551162719727,61.457672119140625,42.75925827026367,23.16666603088379,71.2579345703125,0.0,0.0,0.0
13,0.9980178394445005,4937.08447265625,6.559523582458496,0.0,0.0,0.0,23.628307342529297,90.9854507446289,61.087303161621094,19.978836059570312,61.26852035522461,42.21428680419922,22.423280715942383,70.01984405517578,0.0,0.0,0.0
14,0.9980178394445005,5042.12060546875,6.560846328735352,0.0,0.0,0.0,23.482803344726562,91.23015594482422,62.04497528076172,20.29894256591797,61.600528717041016,41.62036895751953,22.378307342529297,70.70767211914062,0.0,0.0,0.0
15,0.9940119760474082,5125.79345703125,6.534391403198242,0.0,0.0,0.0,23.705026626586914,91.37301635742188,62.2976188659668,20.021163940429688,61.907405853271484,40.87565994262695,21.874338150024414,70.17327880859375,0.0,0.0,0.0
16,0.991495747873441,5194.86376953125,6.564815044403076,0.0,0.0,0.0,23.466930389404297,91.48015594482422,62.93254089355469,20.0568790435791,62.13492202758789,40.13756561279297,21.79894256591797,70.30026245117188,0.0,0.0,0.0
17,0.9940119760474082,5302.75146484375,6.544973373413086,0.0,0.0,0.0,23.630952835083008,91.60978698730469,63.338623046875,19.911375045776367,62.51719665527344,39.4523811340332,21.31084632873535,70.28174591064453,0.0,0.0,0.0
18,0.9995037220838712,5340.712890625,6.5013227462768555,0.0,0.0,0.0,23.38359832763672,91.0952377319336,63.604496002197266,19.899471282958984,62.64285659790039,38.08465576171875,20.940475463867188,70.22090148925781,0.0,0.0,0.0
19,0.9985096870337812,5422.99072265625,6.515872955322266,0.0,0.0,0.0,22.97354507446289,90.74470520019531,63.68254089355469,19.732803344726562,62.52116394042969,37.591270446777344,20.5238094329834,70.37566375732422,0.0,0.0,0.0
20,0.9919999999995041,5494.29638671875,6.550264358520508,0.0,0.0,0.0,22.765872955322266,90.27513122558594,64.09391784667969,19.66534423828125,62.19576644897461,35.54365158081055,19.690475463867188,70.13756561279297,0.0,0.0,0.0
21,0.9940119760474082,5558.7421875,6.486772537231445,0.0,0.0,0.0,22.855819702148438,90.53042602539062,64.3293685913086,19.544973373413086,62.75925827026367,35.30026626586914,19.465608596801758,70.20370483398438,0.0,0.0,0.0
22,0.996015936254484,5637.72509765625,6.492063522338867,0.0,0.0,0.0,22.566137313842773,89.911376953125,64.55555725097656,19.47751235961914,62.654762268066406,34.0330696105957,19.177248001098633,70.20635223388672,0.0,0.0,0.0
23,0.9985126425379284,5690.89306640625,6.480158805847168,0.0,0.0,0.0,22.567461013793945,90.23148345947266,64.66004943847656,19.36375617980957,62.429893493652344,33.27248764038086,18.6455020904541,70.40079498291016,0.0,0.0,0.0
24,0.997020854021352,5767.578125,6.461640357971191,0.0,0.0,0.0,22.432538986206055,90.10449981689453,64.6838607788086,19.30158805847168,63.19047546386719,32.22354507446289,18.52513313293457,70.14946746826172,0.0,0.0,0.0
25,0.9894947473731919,5843.4033203125,6.462963104248047,0.0,0.0,0.0,22.322751998901367,89.85053253173828,64.64286041259766,19.236772537231445,63.564815521240234,31.22089958190918,18.268518447875977,69.9920654296875,0.0,0.0,0.0
26,0.9955246146190972,5911.58349609375,6.506613731384277,0.0,0.0,0.0,22.117725372314453,90.03704071044922,64.5952377319336,19.091270446777344,63.650794982910156,30.175926208496094,17.956348419189453,70.18121337890625,0.0,0.0,0.0
27,0.9970297029698034,5959.95654296875,6.421957492828369,0.0,0.0,0.0,21.94444465637207,89.64286041259766,64.36375427246094,18.853174209594727,63.89418029785156,29.283069610595703,17.63624382019043,70.02777862548828,0.0,0.0,0.0
28,0.9970297029698034,6059.32275390625,6.511904716491699,0.0,0.0,0.0,21.851852416992188,89.90872955322266,64.53571319580078,18.841270446777344,64.01322937011719,28.253969192504883,17.35714340209961,70.1031723022461,0.0,0.0,0.0
29,0.9884942471230673,6104.869140625,6.415343761444092,0.0,0.0,0.0,21.492063522338867,89.00529479980469,64.02645874023438,18.55555534362793,63.95634841918945,27.22222137451172,16.841270446777344,69.87566375732422,0.0,0.0,0.0
30,0.991008991008496,6181.00390625,6.592592716217041,0.0,0.0,0.0,21.456348419189453,89.12698364257812,63.35846710205078,18.482803344726562,64.17460632324219,26.370370864868164,16.64153480529785,69.6534423828125,0.0,0.0,0.0
31,0.9985126425379284,6199.81103515625,6.415343761444092,0.0,0.0,0.0,21.414020538330078,88.88227844238281,62.44312286376953,18.23015785217285,64.13491821289062,25.510581970214844,16.265872955322266,69.24603271484375,0.0,0.0,0.0
32,0.9980139026807359,6214.79638671875,6.4285712242126465,0.0,0.0,0.0,20.469575881958008,88.81481170654297,60.911376953125,18.091270446777344,64.34127044677734,24.656084060668945,15.993386268615723,68.0661392211914,0.0,0.0,0.0
33,0.9950149551341002,6292.75244140625,6.314815044403076,0.0,0.0,0.0,20.924602508544922,88.83995056152344,60.42856979370117,17.94841194152832,64.19841003417969,23.744709014892578,15.656085014343262,68.96031951904297,0.0,0.0,0.0
34,0.996015936254484,6339.876953125,6.415343761444092,0.0,0.0,0.0,20.579364776611328,88.22486877441406,59.33201217651367,17.650793075561523,63.6362419128418,22.22089958190918,15.330687522888184,68.19841003417969,0.0,0.0,0.0
35,0.9955156950667685,6378.95751953125,6.280423164367676,0.0,0.0,0.0,20.813491821289062,88.31745910644531,58.8637580871582,17.535715103149414,63.989418029785156,21.89285659790039,15.017195701599121,68.20899200439453,0.0,0.0,0.0
36,0.9970149253726384,6455.705078125,6.313492298126221,0.0,0.0,0.0,19.97222137451172,87.72486877441406,58.23677062988281,17.4761905670166,63.97751235961914,20.742063522338867,14.718254089355469,68.12169647216797,0.0,0.0,0.0
37,0.9935097353964086,6479.28564453125,6.239418029785156,0.0,0.0,0.0,20.05158805847168,87.7420654296875,57.599205017089844,17.19709014892578,63.93650817871094,20.181217193603516,14.42989444732666,67.88624572753906,0.0,0.0,0.0
38,0.9945137157102272,6554.89697265625,6.320106029510498,0.0,0.0,0.0,19.940475463867188,87.49735260009766,56.911376953125,17.123016357421875,64.0740737915039,19.27513313293457,14.100528717041016,67.89814758300781,0.0,0.0,0.0
39,0.9980178394445005,6565.18896484375,6.166666507720947,0.0,0.0,0.0,19.76984214782715,87.22090148925781,56.17063522338867,16.929893493652344,64.11772155761719,18.595237731933594,13.789682388305664,67.59788513183594,0.0,0.0,0.0
40,0.9975186104213412,6521.38232421875,6.273809432983398,0.0,0.0,0.0,19.11111068725586,86.73941802978516,55.337303161621094,16.632274627685547,64.05555725097656,17.85714340209961,13.469576835632324,67.4933853149414,0.0,0.0,0.0
41,0.9909999999995045,6577.12939453125,6.146825313568115,0.0,0.0,0.0,19.41534423828125,86.42989349365234,54.64682388305664,16.4431209564209,64.10053253173828,17.157407760620117,13.183862686157227,67.40211486816406,0.0,0.0,0.0
42,0.9935097353964086,6594.28955078125,6.125661373138428,0.0,0.0,0.0,19.08333396911621,86.19047546386719,54.038360595703125,16.30158805847168,64.12433624267578,16.503969192504883,12.838624000549316,67.44841003417969,0.0,0.0,0.0
43,0.9985126425379284,6661.9111328125,6.103174686431885,0.0,0.0,0.0,19.009260177612305,85.82142639160156,53.38359832763672,16.0806884765625,64.1917953491211,15.835978507995605,12.54100513458252,67.41402435302734,0.0,0.0,0.0
44,0.9980139026807359,6645.455078125,6.052909851074219,0.0,0.0,0.0,18.628307342529297,85.50264739990234,52.574073791503906,15.874338150024414,64.14814758300781,15.32010555267334,12.182539939880371,67.06084442138672,0.0,0.0,0.0
45,0.9980139026807359,6705.693359375,6.033068656921387,0.0,0.0,0.0,18.5568790435791,85.1679916381836,51.854496002197266,15.736772537231445,64.22883605957031,14.587301254272461,11.873015403747559,67.11111450195312,0.0,0.0,0.0
