day,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
0,0.9738878143128753,4173.216796875,7.115079402923584,0.0,0.0,0.0,24.202381134033203,93.04762268066406,60.316139221191406,22.396825790405273,60.880950927734375,31.838624954223633,26.04894256591797,73.7513198852539,0.0,0.0,0.0
1,0.9683390160735663,4285.60302734375,7.005290985107422,0.0,0.0,0.0,24.10714340209961,94.70105743408203,62.207672119140625,22.152116775512695,61.596561431884766,36.75529098510742,26.021163940429688,74.52777862548828,0.0,0.0,0.0
2,0.9647404505382151,4361.72607421875,7.017195701599121,0.0,0.0,0.0,24.514551162719727,93.17724609375,60.26322937011719,22.074073791503906,61.19179916381836,39.07143020629883,26.04894256591797,74.0224838256836,0.0,0.0,0.0
3,0.9757751937979768,4443.212890625,6.898148059844971,0.0,0.0,0.0,24.60846519470215,94.48280334472656,61.845237731933594,22.05820083618164,62.43254089355469,42.57936477661133,25.800264358520508,74.51851654052734,0.0,0.0,0.0
4,0.9707602339176555,4520.8544921875,6.832010746002197,0.0,0.0,0.0,24.873016357421875,93.46163940429688,61.08994674682617,21.764551162719727,62.30423355102539,43.85846710205078,25.650793075561523,73.96163940429688,0.0,0.0,0.0
5,0.967237163813708,4581.32421875,6.855820178985596,0.0,0.0,0.0,24.8068790435791,95.32010650634766,61.9669303894043,22.042327880859375,63.33994674682617,46.14814758300781,25.52910041809082,74.2354507446289,0.0,0.0,0.0
6,0.9732620320850883,4650.2236328125,6.796296119689941,0.0,0.0,0.0,24.818782806396484,94.14021301269531,60.880950927734375,21.469575881958008,62.85978698730469,46.63359832763672,25.22486686706543,73.70899200439453,0.0,0.0,0.0
7,0.9707602339176555,4735.91796875,6.882275104522705,0.0,0.0,0.0,25.124338150024414,95.78836059570312,61.5410041809082,21.538360595703125,64.17195892333984,47.89285659790039,25.068782806396484,73.9206314086914,0.0,0.0,0.0
8,0.9864525840436595,4813.9736328125,6.8862433433532715,0.0,0.0,0.0,25.034391403198242,94.6679916381836,61.16666793823242,21.19444465637207,63.76852035522461,47.9523811340332,24.89153480529785,73.55026245117188,0.0,0.0,0.0
9,0.9940239043819751,4536.1787109375,6.101851940155029,0.0,0.0,0.0,24.732803344726562,90.54232788085938,58.925926208496094,19.47751235961914,61.05158615112305,48.02381134033203,23.530424118041992,68.89418029785156,0.0,0.0,0.0
10,0.9935032483753156,4717.8203125,6.445767402648926,0.0,0.0,0.0,24.89021110534668,91.97090148925781,59.99470901489258,20.144180297851562,61.41666793823242,45.60978698730469,23.64021110534668,70.45635223388672,0.0,0.0,0.0
11,0.9894631209227348,4760.4365234375,6.457672119140625,0.0,0.0,0.0,24.58730125427246,91.04100799560547,59.22089767456055,19.428571701049805,60.86243438720703,44.046295166015625,23.0238094329834,68.7566146850586,0.0,0.0,0.0
12,0.9899699097286911,4868.96044921875,6.22089958190918,0.0,0.0,0.0,24.657407760620117,90.63359832763672,59.57539749145508,19.629629135131836,60.564815521240234,43.85978698730469,22.83201026916504,69.27777862548828,0.0,0.0,0.0
13,0.9975111996012954,4895.92333984375,6.346560955047607,0.0,0.0,0.0,25.0238094329834,89.68650817871094,59.064815521240234,18.993385314941406,60.6216926574707,42.599205017089844,22.335979461669922,67.1031723022461,0.0,0.0,0.0
14,0.9960119641071804,4999.0,6.062169075012207,0.0,0.0,0.0,24.44576644897461,89.76322937011719,59.77645492553711,19.22486686706543,60.47089767456055,41.22222137451172,22.1931209564209,68.35449981689453,0.0,0.0,0.0
15,0.9889558232926763,5071.556640625,6.3439154624938965,0.0,0.0,0.0,24.681217193603516,88.7579345703125,59.5330696105957,19.075397491455078,60.64153289794922,39.71296310424805,21.736772537231445,67.19312286376953,0.0,0.0,0.0
16,0.9899699097286911,5163.52783203125,5.961640357971191,0.0,0.0,0.0,24.268518447875977,88.73148345947266,60.23280334472656,19.042327880859375,60.7896842956543,39.05555725097656,21.33201026916504,67.38491821289062,0.0,0.0,0.0
17,0.9924962481235655,5250.8203125,6.399470806121826,0.0,0.0,0.0,23.814815521240234,88.36904907226562,60.33201217651367,18.94709014892578,60.588623046875,37.9669303894043,20.817461013793945,66.60449981689453,0.0,0.0,0.0
18,0.9935032483753156,5332.77099609375,5.876984119415283,0.0,0.0,0.0,23.25264549255371,88.27513122558594,61.006614685058594,18.9761905670166,60.96428680419922,37.25396728515625,20.615079879760742,66.56745910644531,0.0,0.0,0.0
19,0.9960119641071804,5416.5634765625,6.326719760894775,0.0,0.0,0.0,23.384920120239258,88.21428680419922,60.43650817871094,18.788360595703125,60.828041076660156,34.841270446777344,19.989418029785156,66.0952377319336,0.0,0.0,0.0
20,0.9899699097286911,5494.19970703125,5.862433910369873,0.0,0.0,0.0,23.1044979095459,87.02381134033203,60.784393310546875,18.646825790405273,60.5806884765625,34.04894256591797,19.490739822387695,65.98677062988281,0.0,0.0,0.0
21,0.990476190475694,5531.81494140625,6.128306865692139,0.0,0.0,0.0,22.538360595703125,86.9193115234375,59.33597946166992,18.317461013793945,60.69973373413086,32.52645492553711,19.153438568115234,65.01984405517578,0.0,0.0,0.0
22,0.9955112219446407,5584.10302734375,5.8439154624938965,0.0,0.0,0.0,22.13624382019043,86.69709014892578,59.72089767456055,18.22751235961914,60.177249908447266,31.52910041809082,18.682538986206055,65.21693420410156,0.0,0.0,0.0
23,0.9980099502482597,5655.39697265625,6.199735641479492,0.0,0.0,0.0,22.236772537231445,86.44841003417969,59.177249908447266,18.010581970214844,60.50925827026367,30.203702926635742,18.355819702148438,64.588623046875,0.0,0.0,0.0
24,0.9945082376430382,5706.1826171875,6.003968238830566,0.0,0.0,0.0,21.839946746826172,85.61243438720703,59.087303161621094,17.69709014892578,60.21957778930664,28.89153480529785,17.97354507446289,64.50926208496094,0.0,0.0,0.0
25,0.9929999999995035,5789.25537109375,6.238095283508301,0.0,0.0,0.0,21.400793075561523,85.60581970214844,58.828041076660156,17.626983642578125,60.234127044677734,27.928571701049805,17.69444465637207,64.11243438720703,0.0,0.0,0.0
26,0.9970119521907386,5884.111328125,5.974867820739746,0.0,0.0,0.0,21.242063522338867,85.57142639160156,58.8637580871582,17.543651580810547,60.57936477661133,27.124338150024414,17.30158805847168,64.26058197021484,0.0,0.0,0.0
27,0.9950592885370578,5947.57666015625,6.169312000274658,0.0,0.0,0.0,21.08465576171875,85.32010650634766,58.399471282958984,17.620370864868164,60.17327880859375,26.066137313842773,16.932538986206055,63.72354507446289,0.0,0.0,0.0
