day,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
0,0.975278720309755,4173.279296875,7.0912699699401855,0.0,0.0,0.0,24.20105743408203,93.02381134033203,60.29365158081055,22.370370864868164,60.86243438720703,31.847883224487305,26.035715103149414,73.71825408935547,0.0,0.0,0.0
1,0.9707602339176555,4286.69189453125,6.9986772537231445,0.0,0.0,0.0,24.066137313842773,94.411376953125,61.25132369995117,22.124338150024414,61.47222137451172,36.71957778930664,25.965608596801758,74.20502471923828,0.0,0.0,0.0
2,0.9662261380318325,4365.73291015625,7.054232597351074,0.0,0.0,0.0,24.47222137451172,92.87698364257812,59.98677062988281,21.989418029785156,61.349205017089844,39.22089767456055,25.952381134033203,73.9206314086914,0.0,0.0,0.0
3,0.9747572815529248,4445.61767578125,7.013227462768555,0.0,0.0,0.0,24.69179916381836,94.161376953125,61.33333206176758,22.297618865966797,62.47089767456055,42.75529098510742,25.738094329833984,74.5,0.0,0.0,0.0
4,0.9752547307127728,4515.9404296875,7.038359642028809,0.0,0.0,0.0,24.879629135131836,93.15079498291016,60.822750091552734,22.153438568115234,62.40608596801758,43.4589958190918,25.585979461669922,74.10053253173828,0.0,0.0,0.0
5,0.9697560975605025,4584.6494140625,7.042327880859375,0.0,0.0,0.0,25.149471282958984,94.40211486816406,61.76852035522461,22.440475463867188,63.61243438720703,44.203704833984375,25.538360595703125,74.55290985107422,0.0,0.0,0.0
6,0.967237163813708,4668.40234375,7.066137790679932,0.0,0.0,0.0,25.283069610595703,93.55422973632812,60.658729553222656,21.958993911743164,63.30423355102539,43.957672119140625,25.367725372314453,74.11111450195312,0.0,0.0,0.0
7,0.9697560975605025,4724.00146484375,7.185184955596924,0.0,0.0,0.0,25.294973373413086,94.55555725097656,61.90211486816406,22.13888931274414,64.09788513183594,44.95502471923828,25.11640167236328,74.46825408935547,0.0,0.0,0.0
8,0.9925112331497791,4793.2421875,7.14550256729126,0.0,0.0,0.0,24.829364776611328,93.55290985107422,61.16798782348633,21.646825790405273,63.566139221191406,44.26852035522461,24.955026626586914,73.77513122558594,0.0,0.0,0.0
9,0.9915042478755665,4529.41015625,6.231481552124023,0.0,0.0,0.0,24.02248764038086,88.87433624267578,58.119049072265625,19.77777862548828,60.38756561279297,43.66402053833008,23.629629135131836,69.10713958740234,0.0,0.0,0.0
