day,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
0,0.9748305905125969,4173.28955078125,7.087301731109619,0.0,0.0,0.0,24.214284896850586,93.03836059570312,60.292327880859375,22.38359832763672,60.8716926574707,31.845237731933594,26.067461013793945,73.69312286376953,0.0,0.0,0.0
1,0.9692832764500393,4283.5068359375,6.977513313293457,0.0,0.0,0.0,24.146825790405273,94.46428680419922,61.35185241699219,22.0238094329834,61.44841384887695,36.658729553222656,25.994709014892578,74.28042602539062,0.0,0.0,0.0
2,0.9667318982382745,4363.615234375,7.095238208770752,0.0,0.0,0.0,24.517196655273438,93.20899200439453,60.34788513183594,21.960317611694336,61.22751235961914,39.05820083618164,26.05820083618164,74.00529479980469,0.0,0.0,0.0
3,0.9748305905125969,4445.52783203125,7.0013227462768555,0.0,0.0,0.0,24.496030807495117,94.41004943847656,61.72883605957031,22.23015785217285,61.988094329833984,41.465606689453125,25.77645492553711,74.61904907226562,0.0,0.0,0.0
4,0.973339796412519,4517.0634765625,7.019841194152832,0.0,0.0,0.0,24.707672119140625,92.94709014892578,60.98147964477539,21.978836059570312,61.6216926574707,43.822750091552734,25.740739822387695,74.161376953125,0.0,0.0,0.0
5,0.9683081423691037,4594.09375,7.02910041809082,0.0,0.0,0.0,24.870370864868164,94.79232788085938,62.41402053833008,22.543651580810547,62.44179916381836,45.37963104248047,25.335979461669922,74.62566375732422,0.0,0.0,0.0
6,0.970287384315163,4677.71826171875,7.123015880584717,0.0,0.0,0.0,24.94709014892578,92.9986801147461,60.64021301269531,21.682538986206055,61.85978698730469,46.599205017089844,25.316137313842773,73.3968276977539,0.0,0.0,0.0
7,0.9742593491981669,4760.82421875,7.197090148925781,0.0,0.0,0.0,25.248676300048828,94.9047622680664,61.925926208496094,21.982803344726562,63.04894256591797,47.27645492553711,24.94841194152832,73.80290985107422,0.0,0.0,0.0
8,0.991008991008496,4830.49609375,7.347883701324463,0.0,0.0,0.0,24.851852416992188,93.85185241699219,61.86111068725586,21.748676300048828,62.69444274902344,47.5,24.842592239379883,73.76322937011719,0.0,0.0,0.0
9,0.9930139720553927,4600.12451171875,6.4986772537231445,0.0,0.0,0.0,24.115079879760742,90.45237731933594,60.47222137451172,20.187829971313477,60.092594146728516,47.546295166015625,23.6044979095459,70.59391784667969,0.0,0.0,0.0
10,0.9970119521907386,4741.5185546875,6.849206447601318,0.0,0.0,0.0,23.654762268066406,91.47090148925781,61.19444274902344,20.646825790405273,60.269840240478516,47.25925827026367,23.755290985107422,71.40079498291016,0.0,0.0,0.0
11,0.9955112219446407,4793.55029296875,6.506613731384277,0.0,0.0,0.0,23.906084060668945,91.53042602539062,60.80820083618164,20.19841194152832,60.507938385009766,47.068782806396484,23.231481552124023,69.43254089355469,0.0,0.0,0.0
12,0.9929999999995035,4897.6572265625,6.601851940155029,0.0,0.0,0.0,23.632274627685547,91.34920501708984,61.71957778930664,20.293651580810547,60.619049072265625,46.62036895751953,23.121692657470703,70.76058197021484,0.0,0.0,0.0
13,0.9970119521907386,4912.89013671875,6.47089958190918,0.0,0.0,0.0,24.309524536132812,91.64021301269531,61.739418029785156,20.076719284057617,61.1137580871582,46.18650817871094,22.72089958190918,69.1468276977539,0.0,0.0,0.0
14,0.9999999999995035,5035.81884765625,6.5,0.0,0.0,0.0,23.715608596801758,91.40872955322266,62.48677062988281,20.015872955322266,61.3716926574707,45.457672119140625,22.568782806396484,69.96428680419922,0.0,0.0,0.0
15,0.9965122072740425,5076.69580078125,6.431216716766357,0.0,0.0,0.0,23.981481552124023,91.34127044677734,61.97883605957031,19.83465576171875,61.77777862548828,42.912696838378906,22.105819702148438,69.16666412353516,0.0,0.0,0.0
16,0.9859013091636526,5166.16015625,6.420634746551514,0.0,0.0,0.0,23.433862686157227,91.00396728515625,63.100528717041016,19.736772537231445,62.02381134033203,42.82672119140625,21.906084060668945,69.59391784667969,0.0,0.0,0.0
17,0.9929999999995035,5235.56591796875,6.399470806121826,0.0,0.0,0.0,23.69444465637207,91.12433624267578,63.11772537231445,19.490739822387695,62.354496002197266,41.514549255371094,21.52910041809082,69.10581970214844,0.0,0.0,0.0
18,0.9995032290109293,5301.77392578125,6.411375522613525,0.0,0.0,0.0,23.211639404296875,90.87433624267578,63.86243438720703,19.539682388305664,62.596561431884766,40.734127044677734,21.309524536132812,69.12963104248047,0.0,0.0,0.0
19,0.9970119521907386,5378.70654296875,6.391534328460693,0.0,0.0,0.0,23.21825408935547,90.71957397460938,63.55158615112305,19.291006088256836,62.681217193603516,38.16666793823242,20.874338150024414,68.54629516601562,0.0,0.0,0.0
20,0.9980099502482597,5455.8173828125,6.374338626861572,0.0,0.0,0.0,22.707672119140625,89.81745910644531,62.55687713623047,19.105819702148438,62.67063522338867,36.685184478759766,20.570106506347656,67.90211486816406,0.0,0.0,0.0
21,0.9924962481235655,5524.7158203125,6.298941612243652,0.0,0.0,0.0,22.379629135131836,90.21295928955078,63.677249908447266,19.072751998901367,62.94312286376953,35.911376953125,20.371692657470703,67.95635223388672,0.0,0.0,0.0
22,0.991487230845773,5579.87841796875,6.362433910369873,0.0,0.0,0.0,22.030424118041992,89.78174591064453,63.578041076660156,18.879629135131836,62.84391403198242,34.55555725097656,20.05820083618164,67.838623046875,0.0,0.0,0.0
23,0.9995032290109293,5643.615234375,6.260581970214844,0.0,0.0,0.0,21.867725372314453,90.21031951904297,63.042327880859375,18.771163940429688,63.05952453613281,33.0476188659668,19.714284896850586,67.77645874023438,0.0,0.0,0.0
24,0.9955112219446407,5708.6904296875,6.294973373413086,0.0,0.0,0.0,21.599206924438477,90.24073791503906,62.91402053833008,18.719575881958008,63.31745910644531,32.179893493652344,19.462963104248047,67.65079498291016,0.0,0.0,0.0
25,0.9940059940054975,5743.5341796875,6.138888835906982,0.0,0.0,0.0,21.36640167236328,90.31349182128906,63.17460250854492,18.55555534362793,63.44841384887695,30.998676300048828,19.144180297851562,67.45105743408203,0.0,0.0,0.0
26,0.9924962481235655,5808.041015625,6.162698268890381,0.0,0.0,0.0,21.06084632873535,89.86772155761719,63.457672119140625,18.47751235961914,63.56216812133789,30.1044979095459,18.88888931274414,67.35713958740234,0.0,0.0,0.0
27,0.9909819639273593,5786.01611328125,6.076719760894775,0.0,0.0,0.0,20.759260177612305,89.28174591064453,62.096561431884766,18.261905670166016,63.88359832763672,28.453702926635742,18.488094329833984,66.37698364257812,0.0,0.0,0.0
28,0.9965122072740425,5844.4326171875,6.092592716217041,0.0,0.0,0.0,20.35714340209961,88.57804107666016,61.41798782348633,17.908729553222656,63.30555725097656,27.14153480529785,18.251323699951172,66.05158996582031,0.0,0.0,0.0
29,0.995551161640635,5831.12158203125,6.088624477386475,0.0,0.0,0.0,20.11111068725586,87.31084442138672,59.50132369995117,17.75,63.41005325317383,26.14021110534668,17.592592239379883,65.18782806396484,0.0,0.0,0.0
30,0.992548435170893,5881.33349609375,5.939153671264648,0.0,0.0,0.0,19.85978889465332,86.81745910644531,56.73147964477539,17.493385314941406,63.27513122558594,24.148147583007812,17.20105743408203,63.796295166015625,0.0,0.0,0.0
31,0.9925037481254411,5889.376953125,6.068783283233643,0.0,0.0,0.0,19.682538986206055,86.8306884765625,56.492061614990234,17.374338150024414,63.61111068725586,23.952381134033203,17.0238094329834,63.734127044677734,0.0,0.0,0.0
32,0.9945137157102272,5982.49755859375,5.976190567016602,0.0,0.0,0.0,19.399471282958984,86.32275390625,56.17327880859375,17.33730125427246,63.55555725097656,22.39021110534668,16.646825790405273,63.320106506347656,0.0,0.0,0.0
33,0.9980119284289274,6053.93505859375,6.048941612243652,0.0,0.0,0.0,19.009260177612305,85.60449981689453,56.09391403198242,17.124338150024414,63.05290985107422,20.80158805847168,16.088624954223633,64.12566375732422,0.0,0.0,0.0
34,0.9935097353964086,6140.75244140625,5.940476417541504,0.0,0.0,0.0,18.936508178710938,84.89153289794922,55.00925827026367,17.011905670166016,62.7023811340332,19.58730125427246,15.66534423828125,63.69047546386719,0.0,0.0,0.0
35,0.9945137157102272,6225.029296875,5.846560955047607,0.0,0.0,0.0,18.978836059570312,85.01719665527344,55.07539749145508,16.911375045776367,62.54365158081055,18.845237731933594,15.120369911193848,64.18782806396484,0.0,0.0,0.0
36,0.993006993006497,6256.28955078125,5.969576835632324,0.0,0.0,0.0,18.585979461669922,84.53836059570312,53.907405853271484,16.646825790405273,62.4193115234375,17.906084060668945,15.109787940979004,63.578041076660156,0.0,0.0,0.0
37,0.9899799599193437,6254.58740234375,5.884920597076416,0.0,0.0,0.0,18.80290985107422,84.1468276977539,52.81745910644531,16.543651580810547,62.126983642578125,17.22089958190918,14.619047164916992,63.30952453613281,0.0,0.0,0.0
38,0.9899799599193437,6216.6748046875,5.859788417816162,0.0,0.0,0.0,18.411375045776367,83.11243438720703,51.52381134033203,16.47222137451172,61.9603157043457,16.346561431884766,14.347883224487305,62.72618865966797,0.0,0.0,0.0
39,0.996015936254484,6254.60693359375,5.907407283782959,0.0,0.0,0.0,18.411375045776367,82.6759262084961,49.60185241699219,16.423280715942383,61.56745910644531,15.519841194152832,13.899471282958984,62.346561431884766,0.0,0.0,0.0
40,0.999007936507441,6194.06884765625,5.776454925537109,0.0,0.0,0.0,17.80158805847168,82.19973754882812,48.657405853271484,16.231481552124023,61.45502471923828,14.746031761169434,13.682539939880371,61.64021301269531,0.0,0.0,0.0
41,0.9965156794420127,6263.3173828125,5.828042507171631,0.0,0.0,0.0,17.855819702148438,81.88756561279297,47.54894256591797,16.293651580810547,61.3716926574707,14.048941612243652,13.329364776611328,61.54365158081055,0.0,0.0,0.0
42,0.9889669007016103,6231.4892578125,5.726190567016602,0.0,0.0,0.0,17.494709014892578,81.6706314086914,46.574073791503906,15.961640357971191,61.58597946166992,13.428571701049805,13.046296119689941,60.94841384887695,0.0,0.0,0.0
43,0.9935097353964086,6268.25244140625,5.798941612243652,0.0,0.0,0.0,17.429893493652344,80.85053253173828,45.453704833984375,15.931217193603516,61.39418029785156,12.789682388305664,12.65079402923584,60.63227462768555,0.0,0.0,0.0
44,0.9970149253726384,6296.01708984375,5.718254089355469,0.0,0.0,0.0,17.14153480529785,80.23809814453125,44.007938385009766,15.537036895751953,60.911376953125,11.895503044128418,11.469576835632324,60.480159759521484,0.0,0.0,0.0
45,0.9904857285923934,6294.548828125,5.801587104797363,0.0,0.0,0.0,17.103174209594727,80.0013198852539,42.63756561279297,15.17724895477295,60.630950927734375,11.161375999450684,11.44444465637207,59.35581970214844,0.0,0.0,0.0
