condition,protein,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
perturb,protein_66,0.570238957277232,6016.32177734375,404.22698974609375,1.0,1.0,0.0,413.1860046386719,426.7535095214844,412.2460021972656,404.7232360839844,414.8842468261719,374.73724365234375,395.5572509765625,410.96600341796875,7.0,12608396.0,1.0
perturb,protein_67,0.5689436492117106,6054.38818359375,403.9027404785156,1.0,1.0,0.0,412.00299072265625,425.4649963378906,413.0322570800781,405.27301025390625,416.70623779296875,374.02349853515625,396.0512390136719,411.22674560546875,7.0,12597886.0,1.0
perturb,protein_68,0.5730803974705377,6148.7060546875,407.8265075683594,1.0,1.0,0.0,413.4002380371094,428.38848876953125,415.1455078125,410.8942565917969,418.9079895019531,378.42474365234375,397.166748046875,413.6465148925781,7.0,12635278.0,1.0
perturb,protein_69,0.5717902350812709,6060.2666015625,404.04473876953125,1.0,1.0,0.0,411.1302490234375,424.78900146484375,410.9542541503906,404.3735046386719,415.8915100097656,374.4360046386719,395.37750244140625,410.1205139160156,7.0,12579608.0,1.0
perturb,protein_70,0.5689436492117106,5972.1044921875,408.0824890136719,1.0,1.0,0.0,412.6572570800781,428.4849853515625,415.5687561035156,409.5889892578125,418.1822509765625,376.6755065917969,398.9494934082031,414.2080078125,7.0,12673624.0,1.0
perturb,protein_71,0.5812825579305584,6121.48291015625,404.89276123046875,1.0,1.0,0.0,411.30426025390625,424.6912536621094,409.0992431640625,404.8494873046875,416.6315002441406,373.4437561035156,395.42449951171875,410.4147644042969,7.0,12563789.0,1.0
perturb,protein_72,0.5797518431935659,6020.9990234375,401.5539855957031,1.0,1.0,0.0,409.3179931640625,425.55975341796875,414.04449462890625,403.61248779296875,415.6415100097656,374.1137390136719,394.2132568359375,412.12799072265625,7.0,12571266.0,1.0
perturb,protein_73,0.5738533766701744,6057.8056640625,404.6000061035156,1.0,1.0,0.0,410.82574462890625,424.57525634765625,410.4549865722656,404.9202575683594,415.3974914550781,375.74749755859375,395.0152587890625,409.33026123046875,7.0,12605269.0,1.0
perturb,protein_74,0.5671262699563557,6022.783203125,406.5669860839844,1.0,1.0,0.0,412.1822509765625,428.5062561035156,414.7042541503906,408.10723876953125,418.2669982910156,375.7307434082031,397.3012390136719,414.04376220703125,7.0,12634422.0,1.0
perturb,protein_75,0.5694620539756259,6069.2861328125,405.9427490234375,1.0,1.0,0.0,411.9962463378906,430.40826416015625,416.9327392578125,408.62298583984375,418.2337646484375,377.8402404785156,398.2067565917969,416.6597595214844,7.0,12616517.0,1.0
perturb,protein_76,0.5838264299801714,5949.5869140625,401.114013671875,1.0,1.0,0.0,406.74749755859375,424.6707458496094,412.76348876953125,403.48126220703125,414.17474365234375,373.7074890136719,394.0635070800781,410.4649963378906,7.0,12551257.0,1.0
perturb,protein_77,0.5694620539756259,6116.89404296875,404.7284851074219,1.0,1.0,0.0,412.2950134277344,429.5372619628906,413.3277587890625,407.40899658203125,419.1549987792969,373.7764892578125,396.4804992675781,412.27850341796875,7.0,12632964.0,1.0
perturb,protein_78,0.5671262699563557,6117.4287109375,405.3632507324219,1.0,1.0,0.0,410.5762634277344,425.7325134277344,412.61175537109375,404.4367370605469,417.07525634765625,374.364501953125,396.593994140625,413.21575927734375,7.0,12631089.0,1.0
perturb,protein_79,0.5805176132277893,5978.64794921875,404.0382385253906,1.0,1.0,0.0,408.42498779296875,422.47100830078125,410.44476318359375,403.0929870605469,411.7827453613281,372.198486328125,393.2965087890625,409.84625244140625,7.0,12576349.0,1.0
perturb,protein_80,0.570238957277232,6075.89111328125,405.46826171875,1.0,1.0,0.0,413.4985046386719,424.9599914550781,413.0295104980469,407.2294921875,417.1214904785156,375.40850830078125,397.1657409667969,412.8500061035156,7.0,12639455.0,1.0
